Test,Row,Group,User,Question,Response,Comment
02,113,B,1040,15,2,No los he visto
02,113,B,1040,16,2,No los he visto
02,113,B,1040,17,2,No las he visto
02,120,B,1167,15,2,No lo he apreciado
02,120,B,1167,16,2,No lo he apreciado
02,120,B,1167,17,2,No lo he apreciado
02,124,B,1174,16,2,No hay un uso de números
02,10,B,650,01,3,Se recomienda y lo veo bien
02,10,B,650,02,3,Me parece bien
02,10,B,650,03,3,Bien situado
02,10,B,650,04,3,Estoy de acuerdo
02,10,B,650,07,3,Es importante de cara a la diversidad visual y sensorial 
02,10,B,650,09,3,Supongo que para las personas no videntes será bueno
02,10,B,650,12,3,Es más fácil para leer
02,10,B,650,13,3,Debe ser con buena legibilidad
02,10,B,650,16,3,Forma parte de los diálogos creo debe ponerse 
02,10,B,650,17,3,"Si refleja el diálogo de los sujetos, si   "
02,12,B,411,01,3,Aunque me confunde la posición más alta  de algunos subtitulos del comienzo del vídeo.
02,18,B,728,04,3,Creo que el texto en amarillo se ve mejor.
02,18,B,728,07,3,Creo que utilizar color diferente para cada personaje puede ser un plus.
02,19,B,436,17,3,opcional
02,22,B,85,16,3,hay que ponerlos
02,26,B,1037,04,3,El contraste es bueno. Se podría mejorar poniendo el texto en amarillo.
02,27,B,33,01,3,"Me salen las dos primeras líneas más arriba pero creo que es problema del reproductor, que al darle al play se desplaza automáticamente hacía arriba"
02,27,B,33,02,3,"Máximo tres en un momento determinado, por tanto creo que es correcto"
02,27,B,33,03,3,Bien situado
02,27,B,33,04,3,"Blanco y negro, buen contraste fondo oscuro - letras claro"
02,27,B,33,05,3,Ahora sí que está bien
02,30,B,1018,02,3,Dos.
02,30,B,1018,03,3,Bien.
02,30,B,1018,05,3,Bien.
02,30,B,1018,06,3,Correcto.
02,30,B,1018,11,3,Bien.
02,30,B,1018,12,3,Bien.
02,30,B,1018,14,3,Mejor.
02,31,B,229,01,3,Los subtítulos están centrados y en la parte inferior de la pantalla.
02,31,B,229,02,3,Los subtítulos se encuentran como mucho en tres líneas.
02,31,B,229,03,3,La disposición del texto respecto de la caja es el adecuado. 
02,31,B,229,04,3,Buen contraste de la transcripción. Se distingue bien.
02,31,B,229,05,3,No se observan errores ortográficos.
02,31,B,229,06,3,Se transcriben literalmente los sonidos y el diálogo.
02,31,B,229,07,3,Buena identificación de los subtítulos con lo que habla cada personaje.
02,31,B,229,08,3,Cada personaje habla en una línea diferente.
02,31,B,229,09,3,Se describe el sonido del teléfono.
02,31,B,229,10,3,Buena sincronización entre los subtítulos y le vídeo.
02,31,B,229,11,3,Da tiempo a leer perfectamente. 
02,31,B,229,12,3,Máximo de número de caracteres por línea 37.
02,31,B,229,13,3,Letra adecuada. 
02,31,B,229,14,3,No hay separaciones incorrectas de palabras.
02,31,B,229,15,3,Correcta utilización de los puntos suspensivos.
02,31,B,229,16,3,"Cuando se refiere a ""una"" lo pone en letra."
02,31,B,229,17,3,No se transcriben.
02,45,B,371,03,3,Para mí es correcta.
02,45,B,371,06,3,"Ahora es literal. No cambia al ""OK"""
02,45,B,371,09,3,Marca el teléfono.
02,45,B,371,10,3,Sincronizado
02,45,B,371,11,3,Sincronizado
02,45,B,371,12,3,Está más equilibrado.
02,45,B,371,13,3,Correcta
02,45,B,371,14,3,YA no hay separaciones.
02,52,B,112,09,3,"se identifica como teléfono, pero sería mas descriptivo timbre del teléfono"
02,59,B,212,04,3,Se veían correctamente
02,59,B,212,05,3,Estaba corregida la ortografía
02,59,B,212,06,3,Era correcta
02,59,B,212,07,3,Estaba correcto
02,59,B,212,08,3,Se les asignaba su espacio a cada uno
02,59,B,212,09,3,Se han descrito los sonidos correctamente
02,59,B,212,11,3,Eran correctos
02,59,B,212,12,3,Se leían correctamente
02,59,B,212,13,3,La tipografía resultaba legible
02,59,B,212,14,3,Era correcto
02,59,B,212,15,3,Eran correctos
02,60,B,220,01,3,"excepto el primero, están donde se esperan"
02,61,B,231,08,3,"las iniciales, a nivel personal, me resultan algo confusas"
02,62,B,233,01,3,Me parecen que están centrados y no dificultan el ver la imagen
02,62,B,233,02,3,Más correcta que en el video anterior
02,62,B,233,03,3,La disposición del texto está mejor que en el video anterior
02,62,B,233,05,3,No he visto ninguna falta 
02,62,B,233,07,3,Expone a los personajes
02,62,B,233,09,3,Describe el efecto sonoro de la llamada
02,62,B,233,10,3,Está sincronizado con lo que se ve en pantalla
02,62,B,233,11,3,Van sincronizados y no te da la sensación de ir rápido
02,62,B,233,13,3,La tipología creo que es adecuada
02,62,B,233,15,3,No parece usar mucho los puntos suspensivos
02,62,B,233,16,3,No he visto ningún número
02,72,B,320,04,3,"blanco sobre negro, de acuerdo aunque los personajes podrían tener diferente color"
02,72,B,320,05,3,"no he visto errores, solo los puntos suspensivos"
02,72,B,320,06,3,literal
02,72,B,320,09,3,ring del teléfono escrito
02,72,B,320,10,3,bastante sincronizados
02,72,B,320,11,3,no he tenido problema
02,72,B,320,13,3,legible sin problema
02,72,B,320,16,3,no recuerdo números en el texto
02,72,B,320,17,3,no hay incorrecciones
02,79,B,440,09,3,"Tal vez se podría usar la onomatopeya del teléfono (ring, ring)"
02,85,B,520,01,3,"al principio los pone un poco altos, luego ya estan en la parte inferior"
02,85,B,520,03,3,esta centrado
02,85,B,520,05,3,no he percibido errores
02,87,B,535,01,3,En la parte inferior centrados
02,94,B,734,01,3,O
02,94,B,734,02,3,O
02,94,B,734,03,3,O
02,94,B,734,04,3,O
02,94,B,734,05,3,O
02,94,B,734,06,3,O
02,94,B,734,07,3,O
02,94,B,734,08,3,O
02,94,B,734,09,3,O
02,94,B,734,10,3,O
02,94,B,734,11,3,O
02,94,B,734,12,3,O
02,94,B,734,13,3,O
02,94,B,734,14,3,O
02,94,B,734,15,3,O
02,94,B,734,16,3,O
02,95,B,749,01,3,En la parte baja de la imagen y centrados
02,95,B,749,02,3,De dos a tres líneas máximo 
02,95,B,749,03,3,Ocupan toda la caja
02,95,B,749,04,3,Se ha oscurecido en fondo de la caja de subtitulado para conseguir mayor contraste
02,95,B,749,05,3,No hay errores
02,95,B,749,06,3,Se subtitula exactamente lo que se dice en el audio
02,95,B,749,07,3,Entre paréntesis y mayúsculas
02,95,B,749,08,3,Se usa una línea diferente para cada personaje 
02,95,B,749,09,3,Se identifican en los subtítulos los elementos sonoros
02,95,B,749,10,3,El subtítulo aparece al mismo tiempo que empieza a hablar la persona
02,95,B,749,11,3,Adecuada. El subtítulo no desaparece hasta que la persona que habla termina la frase
02,95,B,749,12,3,No más de 37
02,95,B,749,13,3,Es una letra sencilla
02,95,B,749,16,3,Hasta el número 10
02,96,B,765,01,3,Esta en la parte inferior centrado
02,96,B,765,04,3,"Letras blancas sobre fondo negro, lo que hace que resalte la letra y se vea bien"
02,96,B,765,05,3,no hay faltas ortográfcas como en el video anterior
02,96,B,765,06,3,se transcribe literalmente lo que se habla
02,96,B,765,07,3,Se nombra a las dos personas que hablan
02,96,B,765,09,3,se explica el sonido del telefono cuando este suena
02,96,B,765,10,3,va a la paz texto y lenguaje
02,96,B,765,11,3,"es correcta, da tiempo a leer lo escrito"
02,96,B,765,13,3,tipo de letra legible
02,99,B,819,03,3,interletrado con más separación
02,99,B,819,04,3,ambos con colores oscuros
02,99,B,819,12,3,"por la velocidad del orador, hay algunas líneas que están muy llenas"
02,99,B,819,15,3,Adecuada y proporcionada
02,99,B,819,16,3,"correcta, con la cifra, lo que hace más rápida su visualización"
02,108,B,986,01,3,aunque creo que deberían ir centrados en lugar de bajarse cuando es solo una linea...
02,108,B,986,02,3,Se cumple
02,108,B,986,10,3,igual que antes
02,108,B,986,11,3,ahora tienen más coherencia
02,108,B,986,12,3,ahora tienen más coherencia
02,108,B,986,15,3,igual
02,109,B,1002,02,3,en este video están mucho mejor
02,109,B,1002,03,3,El texto aparece mejor centrado
02,109,B,1002,04,3,"sigue estando bien, texto blanco sobre negro"
02,109,B,1002,05,3,Esta vez existe corrección gramatical
02,109,B,1002,06,3,La transcripción esta vez es correcta
02,109,B,1002,07,3,Están correctamente identificados
02,109,B,1002,08,3,correctamente asignados en lineas
02,109,B,1002,09,3,Esta vez sí se transcribe el sonido del teléfono
02,109,B,1002,10,3,Bien sincronizadas
02,109,B,1002,11,3,velocidad adecuada
02,109,B,1002,12,3,Se encuentran entre 12 y 37
02,109,B,1002,13,3,Me parece legible
02,109,B,1002,14,3,Están correctamente divididas
02,109,B,1002,15,3,Me parece justificable 
02,112,B,1023,16,3,ninguno
02,113,B,1040,07,3,"Bien pero echo en falta una identificación mejor: color, sin abreviaturas en los nombres"
02,113,B,1040,08,3,Correcta.
02,113,B,1040,09,3,Correcta
02,113,B,1040,12,3,Correcta.
02,113,B,1040,13,3,Correcta.
02,117,B,1217,01,3,La posición es correcta
02,117,B,1217,02,3,Dos líneas está bien.
02,117,B,1217,03,3,Se aprecian bien. 
02,117,B,1217,04,3,Un contraste en blanco y negro es suficiente. 
02,117,B,1217,05,3,Es buena. 
02,117,B,1217,06,3,Está correcta. 
02,117,B,1217,09,3,El efecto sonoro suena un poco estridente. 
02,117,B,1217,10,3,Es correcta. 
02,117,B,1217,11,3,Quizá un segundo más lenta estaría mejor. 
02,117,B,1217,12,3,Como se expone en el vídeo.
02,117,B,1217,13,3,Una buena legibilidad.
02,117,B,1217,14,3,Correctamente. 
02,117,B,1217,16,3,Cuando se precise. 
02,117,B,1217,17,3,Es necesaria. 
02,124,B,1174,06,3,Buena traducción de lo que dicen los locutores
02,124,B,1174,15,3,Buen uso de los puntos supensivos
02,127,B,1187,12,3,Los subtítulos mejoran mucho en comparación
02,10,B,650,05,4,Es importante la gramática y la ortografía 
02,10,B,650,10,4,Es importante   
02,24,B,901,01,4,Fallos corregidos
02,24,B,901,02,4,Fallos corregidos
02,24,B,901,03,4,Fallos corregidos
02,24,B,901,04,4,Fallos corregidos
02,24,B,901,05,4,Fallos corregidos
02,24,B,901,06,4,Fallos corregidos
02,24,B,901,07,4,Fallos corregidos
02,24,B,901,08,4,Fallos corregidos
02,24,B,901,09,4,Fallos corregidos
02,24,B,901,10,4,Fallos corregidos
02,24,B,901,11,4,Fallos corregidos
02,24,B,901,12,4,Fallos corregidos
02,24,B,901,13,4,Fallos corregidos
02,24,B,901,14,4,Fallos corregidos
02,24,B,901,15,4,Fallos corregidos
02,24,B,901,16,4,Fallos corregidos
02,24,B,901,17,4,Fallos corregidos
02,26,B,1037,01,4,Aparecen centrados siempre en la parte central inferior de la pantalla
02,26,B,1037,02,4,No se superan las dos líneas en ningún momento.
02,26,B,1037,03,4,Está centrada.
02,26,B,1037,05,4,No se han detectado faltas de ortografía ni gramaticales.
02,26,B,1037,06,4,Los subtítulos reflejan la locución de manera literal.
02,26,B,1037,07,4,Se identifican entre paréntesis y en mayúsculas.
02,26,B,1037,08,4,Cada personaje inicia el diálogo en una nueva línea.
02,26,B,1037,09,4,"Se describe el sonido del teléfono, entre paréntesis, con la primera letra en mayúscula y el resto en minúsculas."
02,26,B,1037,10,4,Está sincronizado.
02,26,B,1037,11,4,Es adecuada para su lectura y comprensión.
02,26,B,1037,12,4,No se superan los 37 caracteres por línea
02,26,B,1037,13,4,El tipo de letra y su tamaño la hacen muy legible
02,26,B,1037,14,4,No hay separaciones incorrectas
02,26,B,1037,15,4,Se utilizan correctamente
02,28,B,264,02,4,Sólo se utilizan dos líneas
02,28,B,264,05,4,No hay faltas de ortografía
02,28,B,264,06,4,No hay sustituciones
02,28,B,264,09,4,Se indica que suena el teléfono
02,28,B,264,14,4,No hay divisiónde silabas y se respetan los sintagmas
02,30,B,1018,04,4,Buen contraste.
02,35,B,1118,01,4,Parte inferior y centrados. 
02,35,B,1118,02,4,2 líneas.
02,35,B,1118,03,4,Me parece muy correcto.
02,35,B,1118,04,4,"De nuevo, el blanco es muy adecuado por su contraste. "
02,35,B,1118,05,4,No hay errores. 
02,35,B,1118,06,4,100% literal. 
02,35,B,1118,07,4,Bien identificados durante todo el diálogo. 
02,35,B,1118,08,4,Muy bien organizada. 
02,35,B,1118,09,4,Ahora aparece el teléfono. 
02,35,B,1118,10,4,Muy bien sincronizado. 
02,35,B,1118,11,4,Da tiempo de sobra. 
02,35,B,1118,12,4,No hay líneas excesivamente pobladas. 
02,35,B,1118,13,4,Muy legible. 
02,35,B,1118,14,4,A priori me parece correcto. 
02,35,B,1118,15,4,Justo se usan cuando el personaje hace una pausa algo prolongada. 
02,35,B,1118,17,4,Me parece ciertamente correcta. 
02,45,B,371,01,4,Ya no varía de sitio y está situada en un lugar de facil acceso visual.
02,45,B,371,02,4,Ya no varía. Se mantiene entre 1 y 2 según necesidades.
02,45,B,371,05,4,YA no hay errores  garrafales.
02,45,B,371,08,4,Mejora que a cada uno le corresponde su línea. Separada del otro.
02,52,B,112,01,4,centrado en la parte inferior de la pantalla
02,52,B,112,02,4,2 líneas
02,52,B,112,03,4,centrado respecto a la caja y con buen contraste
02,52,B,112,04,4,texto blanco sobre fondo negro
02,52,B,112,05,4,correcta
02,52,B,112,06,4,transcripción literal
02,52,B,112,07,4,cuando aparece el 2º personaje se identifican ambos con sus acrónimos
02,52,B,112,08,4,respetando la línea de texto de cada personaje
02,52,B,112,10,4,sincronizadas con el audio y la imagen
02,52,B,112,11,4,velocidad apropiada
02,52,B,112,12,4,no se sobrepasa el límite 
02,52,B,112,13,4,correcta
02,52,B,112,14,4,correcto
02,52,B,112,15,4,correcto
02,52,B,112,16,4,correcto
02,52,B,112,17,4,no afectan
02,59,B,212,02,4,Ocupaban 2 líneas y es correcto
02,62,B,233,04,4,Se entienden correctamente las letras
02,62,B,233,06,4,Es literal 
02,79,B,440,01,4,Centrada
02,79,B,440,02,4,Máximo 3 líneas
02,79,B,440,04,4,Blanco o amarillo sobre fondo oscuro
02,79,B,440,05,4,No hay faltas gramaticales
02,79,B,440,06,4,Es literal
02,85,B,520,02,4,"bien, porque usa como máximo tres "
02,85,B,520,07,4,"estan bien identificados, entre paréntesis"
02,85,B,520,09,4,"cuando suena el teléfono, sique está reflejado"
02,85,B,520,10,4,creo que esta bien sincronizada la locución con la entrada del subtitulo
02,85,B,520,13,4,creo que se lee bien cada subtitulo
02,96,B,765,02,4,Únicamente hay una o dos líneas de subtitulos
02,98,B,808,01,4,Muy de acuerdo
02,98,B,808,02,4,Muy de acuerdo
02,98,B,808,03,4,Muy de acuerdo
02,98,B,808,04,4,Muy de acuerdo
02,98,B,808,05,4,Muy de acuerdo
02,98,B,808,06,4,Muy de acuerdo
02,98,B,808,07,4,Muy de acuerdo
02,98,B,808,08,4,Muy de acuerdo
02,98,B,808,09,4,Muy de acuerdo
02,98,B,808,10,4,Muy de acuerdo
02,98,B,808,11,4,Muy de acuerdo
02,98,B,808,12,4,Muy de acuerdo
02,98,B,808,13,4,Muy de acuerdo
02,98,B,808,14,4,Muy de acuerdo
02,98,B,808,15,4,Muy de acuerdo
02,98,B,808,16,4,Muy de acuerdo
02,98,B,808,17,4,Muy de acuerdo
02,99,B,819,01,4,centrados
02,99,B,819,02,4,máximo recomendado
02,99,B,819,05,4,no hay faltas de ortografía 
02,99,B,819,06,4,Se integra tanto el diálogo como otros elementos del vídeo
02,99,B,819,07,4,identificados en el diálogo
02,99,B,819,08,4,se separan e identifican convenientemente cambiando de línea
02,99,B,819,09,4,se identifican con paréntesis
02,99,B,819,10,4,se puede leer en el texto y ver en el vídeo la sincronización
02,99,B,819,11,4,acorde con el vídeo
02,99,B,819,13,4,letra con tipografía simple y clara
02,99,B,819,14,4,Se comprende bien el texto con esa separación
02,101,B,871,01,4,correcto
02,108,B,986,04,4,ya era correcto antes
02,108,B,986,05,4,ahora sí es correcto
02,108,B,986,06,4,ahora sí es correcto
02,108,B,986,07,4,ahora sí es correcto
02,108,B,986,08,4,ahora sí es correcto
02,108,B,986,09,4,ahora sí es correcto
02,108,B,986,13,4,igual que antes
02,108,B,986,14,4,corregido
02,113,B,1040,01,4,A la misma altura y no interfieren en su visualización
02,113,B,1040,02,4,correcto en dos líneas.
02,113,B,1040,03,4,"Centrado, muy bien"
02,113,B,1040,04,4,"Buen contraste, se lee bien."
02,113,B,1040,05,4,No he observado nada extraño.
02,113,B,1040,06,4,Buena transcripción de lo hablado.
02,113,B,1040,10,4,Buena sincronización
02,113,B,1040,11,4,Apropiada.
02,113,B,1040,14,4,Correcta
02,117,B,1217,07,4,Se identifican de manera correcta. 
02,117,B,1217,08,4,Las líneas son correctas y se aprecian bien.
02,117,B,1217,15,4,Cuando se precise. 
02,120,B,1167,01,4,Bajo y centrado
02,120,B,1167,02,4,Pocas 
02,120,B,1167,03,4,Bajo y centrado
02,120,B,1167,04,4,Se veía perfectamente
02,120,B,1167,05,4,Correcta
02,120,B,1167,06,4,Correcta
02,120,B,1167,07,4,Completa
02,120,B,1167,08,4,Perfect!
02,120,B,1167,09,4,Ring
02,120,B,1167,10,4,Correcta
02,120,B,1167,11,4,Se seguía con comodidad
02,120,B,1167,12,4,Correcto
02,120,B,1167,13,4,Fácil de seguir
02,120,B,1167,14,4,Se seguía con comodidad
02,124,B,1174,01,4,Muy buena colocación de los subtítulos
02,124,B,1174,02,4,Uso correcto de las líneas máximas
02,124,B,1174,03,4,El texto bien encuadrado en la caja de subtítulos
02,124,B,1174,04,4,Buen contraste con el fondo de la imagen
02,124,B,1174,05,4,"Buena ortografia, sin faltas"
02,124,B,1174,07,4,Bien identificados los dos ponentes
02,124,B,1174,08,4,Bien separadas las líneas entre personajes
02,124,B,1174,09,4,Buena descripción del sonido del telefono. 
02,124,B,1174,10,4,Buena sincronización entre el texto y el audio
02,124,B,1174,11,4,Velocidad adequada para una buena lectura
02,124,B,1174,12,4,Buena elección de los caracteres máximos
02,124,B,1174,13,4,Buena tipologia de letra
02,124,B,1174,17,4,No se notan las incorrecciones del habla en los substítulos
02,127,B,1187,01,4,Los subtítulos mejoran mucho en comparación
02,127,B,1187,02,4,Los subtítulos mejoran mucho en comparación
02,127,B,1187,03,4,Los subtítulos mejoran mucho en comparación
02,127,B,1187,04,4,Los subtítulos mejoran mucho en comparación
02,127,B,1187,05,4,Los subtítulos mejoran mucho en comparación
02,127,B,1187,06,4,Los subtítulos mejoran mucho en comparación
02,127,B,1187,07,4,Los subtítulos mejoran mucho en comparación
02,127,B,1187,08,4,Los subtítulos mejoran mucho en comparación
02,127,B,1187,09,4,Los subtítulos mejoran mucho en comparación
02,127,B,1187,10,4,Los subtítulos mejoran mucho en comparación
02,127,B,1187,11,4,Los subtítulos mejoran mucho en comparación
02,127,B,1187,13,4,Los subtítulos mejoran mucho en comparación
02,26,B,1037,16,5,No hay números en el vídeo
02,26,B,1037,17,5,No hay incorrecciones en el video
02,35,B,1118,16,5,No me he fijado. 
02,61,B,231,06,5,no pude escuchar el audio por un problema con el PC
02,73,B,346,17,5,no lo se
02,99,B,819,17,5,No he observado
02,108,B,986,16,5,no hay
02,124,B,1174,14,5,No sé
